PID,Address,LotArea,FullBath,BedroomAbvGr,finishedsqft,DateSold,MoSold,YrSold,price,Neighborhood,totalrooms,BldgType,YrBuilt, zestimate ,zindexvalue,Zipcode,Longitude,Latitude
10807,1170 Sacramento St APT 7C,14375,2,2,2052,8/21/2012,8,2012,1900000,Nob Hill,5,Condominium,1963,"3,077,372.00","1,440,700",94108,-122.412195,37.79293
10808,1170 Sacramento St APT 14B,14375,3.5,3,1961,8/21/2012,8,2012,2100000,Nob Hill,5,Condominium,1963,"3,600,901.00","1,440,700",94108,-122.412195,37.79293
10809,1001 Pine St APT 511,18731,1,0,490,8/21/2012,8,2012,320000,Downtown,2,Condominium,1963,"516,509.00","795,400",94109,-122.412568,37.790348
10810,1135 Francisco St APT 5,6098,1,2,1053,8/21/2012,8,2012,865000,Russian Hill,4,Condominium,1921,"1,102,363.00","1,608,800",94109,-122.423915,37.803055
10811,3345 17th St APT 6,4891,1.5,1,900,6/16/2015,6,2015,985000,Mission,4,Condominium,2002,"954,855.00","1,167,700",94110,-122.420502,37.763146
10812,42 Putnam St,1751,2,3,1345,8/21/2012,8,2012,800000,Bernal Heights,6,SingleFamily,1948,"1,222,290.00","1,214,400",94110,-122.410993,37.739041
10813,1186 Dolores St,2850,1.5,2,1538,8/21/2012,8,2012,1150000,Eureka Valley - Dolores Heights - Castro,5,Condominium,1929,"1,365,972.00","1,718,500",94110,-122.425427,37.750472
10814,1345 Turk St APT 213,0,1,1,628,8/21/2012,8,2012,187000,Western Addition,3,Condominium,2012,"714,546.00","971,300",94115,-122.431228,37.780319
10815,1345 Turk St APT 210,0,2,2,985,8/21/2012,8,2012,270000,Western Addition,4,Condominium,2012,"989,341.00","971,300",94115,-122.431234,37.780553
10816,2120 Lyon St,3185,4.5,5,5200,8/21/2012,8,2012,4621000,Pacific Heights,13,SingleFamily,1902,"7,890,592.00","1,884,400",94115,-122.445759,37.79064
10817,2739 43rd Ave,3000,1,2,1037,11/19/2014,11,2014,780000,Outer Parkside,4,SingleFamily,1950,"903,151.00","982,900",94116,-122.501302,37.735751
10818,340 Castenada Ave,6499,3.5,3,2200,8/21/2012,8,2012,1550000,Forest Hill,9,SingleFamily,1935,"2,526,815.00","1,926,800",94116,-122.464997,37.746172
10819,423 Waller St APT 8,1742,1,1,588,8/21/2012,8,2012,470000,Hayes Valley,2,Condominium,1965,"711,420.00","1,202,900",94117,-122.430732,37.770852
10820,1736 Hayes St,2750,1,2,1264,8/21/2012,8,2012,850000,North Panhandle,5,Condominium,1914,"1,235,569.00","1,211,900",94117,-122.445028,37.774323
10821,1595 Underwood Ave,2526,3,5,1354,8/21/2012,8,2012,335000,Bayview,7,SingleFamily,1900,"752,497.00","719,000",94124,-122.391908,37.729513
10822,5900 3rd St UNIT 2408,0,2,2,1016,8/21/2012,8,2012,410000,Bayview,2,Condominium,2010,"731,316.00","719,000",94124,-122.394832,37.724595
10823,93 Sequoia Way,2587,2,3,1873,8/21/2012,8,2012,840000,Miraloma Park,7,SingleFamily,1942,"1,490,359.00","1,227,600",94127,-122.448673,37.738202
10824,8400 Oceanview Ter APT 311,325629,1,1,669,9/27/2012,9,2012,250000,Ingleside Heights,3,Condominium,2002,"531,192.00","688,100",94132,-122.467645,37.71048
10825,231 Ramsell St,2502,1,2,1499,8/21/2012,8,2012,439000,Ingleside Heights,5,SingleFamily,1939,"794,022.00","688,100",94132,-122.466481,37.714903
10826,601 Van Ness Ave APT 607,871,1,1,608,8/20/2012,8,2012,337000,Van Ness - Civic Center,2,Condominium,1982,"542,344.00","839,200",94102,-122.421406,37.781386
10827,1200 Gough St APT 18B,45738,1,0,550,8/20/2012,8,2012,425000,Van Ness - Civic Center,2,Condominium,1966,"624,377.00","839,200",94109,-122.423994,37.78482
10828,506-508 Capp St,1875,3,6,2600,12/20/2013,12,2013,750000,Mission,11,MultiFamily2To4,1900,"2,534,585.00","1,167,700",94110,-122.418178,37.758495
10829,575 Paris St,2500,2,3,1351,1/10/2013,1,2013,642500,Excelsior,6,SingleFamily,1925,"793,957.00","757,400",94112,-122.436205,37.719543
10830,459 Clipper St,3420,2,3,931,8/20/2012,8,2012,875000,Noe Valley,5,SingleFamily,1925,"1,676,873.00","1,751,900",94114,-122.435193,37.748569
10831,1345 Turk St APT 105,0,2,3,1207,8/20/2012,8,2012,356500,Western Addition,5,Condominium,2012,"1,137,348.00","971,300",94115,-122.431234,37.780553
10832,1661 Turk St,0,2,2,1400,10/2/1996,10,1996,150000,Western Addition,6,Condominium,1880,"1,264,653.00","971,300",94115,-122.436485,37.779743
10833,555 Irving St # 2,7125,2,2,1138,8/20/2012,8,2012,740000,Inner Sunset,5,Condominium,1920,"1,268,370.00","1,348,400",94122,-122.463872,37.763934
10834,55 Junipero Serra Blvd,5423,3,5,2800,8/20/2012,8,2012,1660000,St. Francis Wood,12,SingleFamily,1923,"2,913,370.00","3,009,100",94127,-122.470996,37.733743
10835,380 14th St APT 506,0,2,2,823,8/17/2012,8,2012,759000,Mission,4,Condominium,2012,"1,061,733.00","1,167,700",94103,-122.421779,37.76822
10836,380 14th St APT 302,0,2,2,972,8/17/2012,8,2012,775000,Mission,4,Condominium,2012,"1,177,735.00","1,167,700",94103,-122.421779,37.76822
10837,425 1st St UNIT 1402,56023,2,2,1309,8/17/2012,8,2012,1189000,South Beach,4,Condominium,2008,"2,229,764.00","1,269,100",94105,-122.392173,37.786064
10838,260 King St UNIT 457,213232,1,1,1104,4/10/2015,4,2015,885000,South of Market,4,Condominium,2004,"1,020,795.00","957,300",94107,-122.393417,37.777641
10839,1885 Jackson St APT 301,9583,2,2,885,8/17/2012,8,2012,775000,Pacific Heights,4,Condominium,1962,"981,095.00","1,884,400",94109,-122.42579,37.793326
10840,1348 Vermont St,2495,1,2,1145,8/17/2012,8,2012,700000,Mission,5,Condominium,1912,"923,873.00","1,167,700",94110,-122.403646,37.752488
10841,220 Lobos St,6246,1,0,1540,8/17/2012,8,2012,435000,Oceanview,7,SingleFamily,1900,"995,897.00","752,700",94112,-122.459862,37.715156
10842,418B Bosworth St,0,2,1,1113,8/17/2012,8,2012,612000,Bernal Heights,3,Condominium,2011,"1,128,074.00","1,214,400",94112,-122.430865,37.7333
10843,73 Maynard St,2748,2,3,1500,8/17/2012,8,2012,649000,Excelsior,8,SingleFamily,1925,"917,335.00","757,400",94112,-122.428933,37.729471
10844,136 Murray St,3337,1.5,2,1296,8/17/2012,8,2012,811500,Bernal Heights,5,SingleFamily,1927,"1,269,715.00","1,214,400",94112,-122.424333,37.733319
10845,16 Levant St,2424,2,2,1602,8/17/2012,8,2012,750000,Corona Heights,7,Condominium,1962,"1,790,283.00","1,449,300",94114,-122.442564,37.764799
10846,1345 Turk St APT 107,0,1,1,626,8/17/2012,8,2012,244500,Western Addition,3,Condominium,2012,"710,502.00","971,300",94115,-122.431234,37.780553
10847,988 Fulton St APT 321,41262,1,0,417,8/17/2012,8,2012,276000,Western Addition,5,Condominium,1999,"587,051.00","971,300",94117,-122.43251,37.778057
10848,2001 Mcallister St APT 223,98108,2,2,1021,8/17/2012,8,2012,735000,North Panhandle,4,Condominium,2002,"1,112,698.00","1,211,900",94118,-122.445739,37.776382
10849,143 N Willard St,2500,4,4,1955,9/26/2014,9,2014,1550000,Lone Mountain,7,Condominium,2007,"1,463,162.00","1,419,600",94118,-122.456768,37.776667
10850,639 24th Ave,3000,13.5,3,2050,8/17/2012,8,2012,929000,Central Richmond,7,SingleFamily,1916,"1,864,778.00","1,480,400",94121,-122.483796,37.777409
10851,2347 Union St APT 2,5227,1,1,763,8/17/2012,8,2012,643000,Cow Hollow,3,SingleFamily,1924,"820,066.00","2,134,300",94123,-122.437892,37.796497
10852,643 Edna St,2474,1.5,2,1995,8/17/2012,8,2012,675000,Sunnyside,6,SingleFamily,1924,"1,501,214.00","1,030,800",94127,-122.447554,37.732202
10853,99 Merced Ave,4870,3,6,3236,8/17/2012,8,2012,1535000,Forest Hill Extension,12,SingleFamily,1924,"2,639,675.00","1,657,500",94127,-122.46045,37.744973
10854,155 Ralston St,2500,1,2,1073,8/17/2012,8,2012,536000,Ingleside Heights,5,SingleFamily,1929,"641,136.00","688,100",94132,-122.469186,37.715301
10855,155 Harvard St,3000,1,2,1125,8/17/2012,8,2012,516000,Portola,5,SingleFamily,1926,"879,113.00","891,600",94134,-122.420778,37.727691
10856,550 Holyoke St,2996,2,3,1550,8/17/2012,8,2012,730000,Portola,6,SingleFamily,1960,"656,728.00","891,600",94134,-122.408077,37.724435
10857,555 4th St UNIT 803,63237,2,2,1111,8/16/2012,8,2012,835000,South of Market,5,Condominium,2006,"1,170,516.00","957,300",94107,-122.39669,37.779422
10858,1635 California St APT 44,10412,2,2,915,10/29/2015,10,2015,991000,Van Ness - Civic Center,5,Condominium,2005,"1,058,546.00","839,200",94109,-122.421348,37.790184
10859,1701 Jackson St APT 408,6970,2,2,1072,8/16/2012,8,2012,849000,Pacific Heights,4,MultiFamily2To4,2001,"1,249,810.00","1,884,400",94109,-122.423435,37.79343
10860,572 Moultrie St,1751,1,2,1135,4/30/2015,4,2015,1400000,Bernal Heights,5,SingleFamily,1925,"1,424,663.00","1,214,400",94110,-122.416115,37.737544
10861,3118 18th St APT 3,5227,1.5,1,966,8/16/2012,8,2012,595000,Mission,3,Condominium,1998,"874,942.00","1,167,700",94110,-122.413391,37.762378
10862,2299 Sacramento St APT 9,1176,1,2,1270,8/16/2012,8,2012,770000,Pacific Heights,5,Condominium,1913,"895,448.00","1,884,400",94115,-122.43048,37.790011
10863,2274 41st Ave,2996,2,4,1355,8/16/2012,8,2012,646500,Outer Parkside,6,SingleFamily,1947,"1,145,610.00","982,900",94116,-122.499099,37.744381
10864,1625 Quintara St,2500,3,2,1162,8/16/2012,8,2012,667000,Parkside,5,SingleFamily,1946,"1,246,205.00","1,094,000",94116,-122.482986,37.748094
10865,2214 41st Ave,3000,3,4,2192,8/16/2012,8,2012,685000,Outer Parkside,7,SingleFamily,1947,"1,365,079.00","982,900",94116,-122.499171,37.745409
10866,2186 33rd Ave,2375,2,3,1925,8/16/2012,8,2012,810000,Parkside,6,SingleFamily,1936,"1,296,543.00","1,094,000",94116,-122.490687,37.746415
10867,1134 Page St,0,2,2,1609,8/16/2012,8,2012,1400000,Haight-Ashbury,6,Condominium,2012,"1,656,137.00","1,337,700",94117,-122.439541,37.771961
10868,378-380 25TH Ave,2060,2,4,3136,8/16/2012,8,2012,890000,Central Richmond,12,SingleFamily,1915,"2,037,907.00","1,480,400",94121,-122.484641,37.782449
10869,1501 Greenwich St UNIT 404,12161,2,2,967,8/16/2012,8,2012,927000,Cow Hollow,4,Condominium,2008,"1,230,021.00","2,134,300",94123,-122.424682,37.80009
10870,86 Latona St,1875,1,2,815,8/16/2012,8,2012,386000,Bayview,8,Condominium,1900,"565,182.00","719,000",94124,-122.392921,37.731065
10871,1363 Gilman Ave,2500,2,3,1275,8/16/2012,8,2012,468000,Bayview,5,SingleFamily,1958,"802,776.00","719,000",94124,-122.395096,37.721876
10872,737 Duncan St,2901,2,2,1500,8/16/2012,8,2012,1250000,Noe Valley,8,SingleFamily,1949,"2,298,841.00","1,751,900",94131,-122.43663,37.745264
10873,380 Chester Ave,2522,1,3,1000,8/16/2012,8,2012,610000,Ingleside Heights,7,SingleFamily,1950,"639,401.00","688,100",94132,-122.470662,37.709012
10874,151 Everglade Dr,3136,3,3,1858,12/29/2015,12,2015,1400000,Lakeshore,8,SingleFamily,1950,"1,430,095.00","1,237,900",94132,-122.489116,37.731504
10875,425 1st St UNIT 2003,56023,2,2,1278,8/15/2012,8,2012,1125000,South Beach,4,Condominium,2008,"1,717,100.00","1,269,100",94105,-122.392654,37.786041
10876,300 3rd St APT 614,23522,1,1,850,7/23/2014,7,2014,649000,Yerba Buena,3,Condominium,1990,"818,242.00","993,200",94107,-122.399084,37.783184
10877,1170 Sacramento St APT 15B,14375,2,2,1961,5/20/2015,5,2015,3850000,Nob Hill,5,Condominium,1963,"4,045,610.00","1,440,700",94108,-122.412195,37.79293
10878,1200 Gough St APT 3A,45738,2,2,1500,8/15/2012,8,2012,670000,Van Ness - Civic Center,5,Condominium,1966,"1,329,985.00","839,200",94109,-122.423994,37.78482
10879,38 Bonview St,1750,2,4,1610,8/31/2012,8,2012,1157000,Bernal Heights,8,SingleFamily,1971,"1,988,400.00","1,214,400",94110,-122.416259,37.744273
10880,1979 32nd Ave,3000,3,3,1525,8/15/2012,8,2012,490000,Parkside,8,SingleFamily,1946,"1,293,555.00","1,094,000",94116,-122.490496,37.750301
10881,4347 Pacheco St,1437,2,3,1277,8/15/2012,8,2012,560000,Outer Parkside,7,SingleFamily,1948,"1,044,469.00","982,900",94116,-122.507057,37.749004
10882,111 2nd Ave,2474,3.5,3,2187,3/6/2014,3,2014,2200000,Lake,6,SingleFamily,1900,"2,662,287.00","2,202,400",94118,-122.460647,37.786595
10883,195 25th Ave APT 201,871,2,2,1300,8/15/2012,8,2012,525000,Lake,5,Condominium,1930,"1,301,483.00","2,202,400",94121,-122.485345,37.785996
10884,1326 32nd Ave,3000,1,3,1479,8/15/2012,8,2012,737500,Central Sunset,6,SingleFamily,1940,"1,136,048.00","1,111,300",94122,-122.490687,37.762408
10885,1638 36th Ave,2996,1,2,1500,8/15/2012,8,2012,768000,Central Sunset,6,SingleFamily,1938,"918,288.00","1,111,300",94122,-122.494569,37.756424
10886,72 Allston Way,3645,3,3,2050,7/8/2014,7,2014,1500000,West Portal,5,SingleFamily,1922,"1,954,801.00","1,551,600",94127,-122.462987,37.742071
10887,101 Merced Ave,5832,3,3,2367,8/15/2012,8,2012,1350000,Forest Hill Extension,8,SingleFamily,1948,"2,166,324.00","1,657,500",94127,-122.460638,37.744821
10888,884 Chenery St,3419,1,2,1100,8/15/2012,8,2012,927000,Glen Park,5,SingleFamily,1929,"1,604,154.00","1,628,900",94131,-122.436847,37.735284
10889,939 Jackson St APT 302,5156,2,2,1024,8/15/2012,8,2012,905000,Nob Hill,4,Condominium,2005,"1,172,946.00","1,440,700",94133,-122.410501,37.795282
10890,200 Brannan St APT 129,72899,2.5,3,2202,8/14/2012,8,2012,1300000,South Beach,3,Condominium,2004,"2,975,848.00","1,269,100",94107,-122.390725,37.783594
10891,3079 22nd St,2500,2,3,1571,8/14/2012,8,2012,1200000,Mission,6,Condominium,2010,"1,771,071.00","1,167,700",94110,-122.416098,37.755551
10892,50 Bronte St,1751,3.5,4,2138,8/14/2012,8,2012,1300000,Bernal Heights,8,SingleFamily,1900,"1,609,040.00","1,214,400",94110,-122.410379,37.738935
10893,941 Cayuga Ave,0,2.5,3,1660,8/14/2012,8,2012,726000,Mission Terrace,8,SingleFamily,1900,"989,109.00","986,000",94112,-122.439123,37.723001
10894,2943 Pine St,2614,2,2,1365,8/14/2012,8,2012,1032500,Lower Pacific Heights,7,Condominium,1895,"1,472,994.00","1,146,900",94115,-122.44425,37.78632
10895,355 Buena Vista Ave E UNIT 103,1742,1,1,796,8/14/2012,8,2012,575000,Buena Vista Park,3,Townhouse,1986,"928,179.00","1,470,700",94117,-122.439918,37.767292
10896,343 Upper Ter,1742,2,2,1030,8/14/2012,8,2012,770000,Parnassus - Ashbury,6,Condominium,1966,"1,118,708.00","2,111,800",94117,-122.446225,37.762044
10897,1730 Fell St,3423,1.5,3,1306,8/14/2012,8,2012,1000000,North Panhandle,6,Condominium,1900,"1,524,428.00","1,211,900",94117,-122.446613,37.773202
10898,1581 Masonic Ave,2996,3.5,3,3051,8/14/2012,8,2012,2895000,Parnassus - Ashbury,8,SingleFamily,1915,"4,829,681.00","2,111,800",94117,-122.443933,37.765499
10899,236 El Camino Del Mar,2000,2,3,1680,8/14/2012,8,2012,1600000,Sea Cliff,6,SingleFamily,1948,"3,140,778.00","4,400,200",94121,-122.485942,37.78783
10900,441 Valley St,2848,2,3,1250,8/14/2012,8,2012,829000,Noe Valley,5,SingleFamily,1928,"1,676,393.00","1,751,900",94131,-122.432129,37.743926
10901,131 Laidley St,2247,2,4,2250,8/14/2012,8,2012,1215000,Glen Park,8,SingleFamily,1929,"2,048,265.00","1,628,900",94131,-122.42933,37.739853
10902,1600 Felton St,3200,2,3,2096,11/7/2013,11,2013,901000,Portola,5,SingleFamily,1900,"1,052,181.00","891,600",94134,-122.420618,37.726025
10903,249 Edinburgh St,2500,1,3,930,8/14/2012,8,2012,390000,Excelsior,5,SingleFamily,1915,"668,757.00","757,400",94112,-122.428833,37.724971
10904,380 14th St APT 303,0,1,1,672,11/3/2014,11,2014,635000,Mission,3,Condominium,2012,"857,108.00","1,167,700",94103,-122.421779,37.76822
10905,120 Eugenia Ave,1629,1,2,1000,8/13/2012,8,2012,671500,Bernal Heights,5,SingleFamily,1908,"1,116,298.00","1,214,400",94110,-122.420457,37.741371
10906,133 Steiner St,2210,2,4,1545,8/1/2008,8,2008,1060000,Hayes Valley,5,Condominium,1906,"1,853,406.00","1,202,900",94117,-122.432086,37.770493
10907,1401 Quesada Ave,1875,1,2,932,8/13/2012,8,2012,286000,Bayview,4,SingleFamily,1912,"673,536.00","719,000",94124,-122.386139,37.730067
10908,440 Teresita Blvd,3785,2,2,2200,8/13/2012,8,2012,1200000,Miraloma Park,11,SingleFamily,1939,"1,657,599.00","1,227,600",94127,-122.448651,37.740088
10909,355 Byxbee St,2500,2,3,1588,8/13/2012,8,2012,765000,Merced Heights,5,SingleFamily,1939,"957,846.00","883,100",94132,-122.470143,37.720728
10910,469 Clementina St APT 7,2614,1,1,582,8/10/2012,8,2012,333000,South of Market,3,Condominium,1993,"657,788.00","957,300",94103,-122.405351,37.779336
10911,1410 15th St,0,2,3,1490,8/10/2012,8,2012,800000,Mission,7,Condominium,1900,"1,619,327.00","1,167,700",94103,-122.41613,37.767101
10912,1177 California St APT 702,49658,1,1,511,12/18/2015,12,2015,665000,Downtown,2,Condominium,1978,"598,779.00","795,400",94108,-122.413658,37.791089
10913,10 Miller Pl APT 1202,4792,1,1,600,8/10/2012,8,2012,550000,Nob Hill,3,Condominium,1963,"758,465.00","1,440,700",94108,-122.40891,37.793228
10914,209 Nevada St,1750,2,3,1432,8/10/2012,8,2012,712000,Bernal Heights,4,SingleFamily,1912,"1,284,829.00","1,214,400",94110,-122.411204,37.739397
10915,219 Crescent Ave,2495,2.5,2,1250,8/10/2012,8,2012,779000,Bernal Heights,6,SingleFamily,1900,"974,327.00","1,214,400",94110,-122.419717,37.735258
10916,814 Moultrie St,1751,1,2,1250,8/10/2012,8,2012,808000,Bernal Heights,5,SingleFamily,1923,"1,085,058.00","1,214,400",94110,-122.416389,37.734547
10917,2048 Alemany Blvd,1232,1,1,800,8/10/2012,8,2012,413000,Mission Terrace,3,SingleFamily,1939,"745,459.00","986,000",94112,-122.440629,37.719464
10918,695 Grand View Ave APT 103,6098,1,1,585,8/10/2012,8,2012,397000,Noe Valley,3,Condominium,1960,"693,794.00","1,751,900",94114,-122.442454,37.749422
10919,34 Yukon St,2016,1,2,1119,8/10/2012,8,2012,830000,Eureka Valley - Dolores Heights - Castro,5,Condominium,1949,"1,144,457.00","1,718,500",94114,-122.442428,37.759138
10920,54 Uranus Ter,2317,2.5,3,1990,6/28/2013,6,2013,1895000,Corona Heights,7,SingleFamily,2012,"2,374,033.00","1,449,300",94114,-122.445795,37.761102
10921,55 Dorantes Ave,3920,4.5,3,3432,8/10/2012,8,2012,1465000,Forest Hill,9,SingleFamily,1953,"3,174,401.00","1,926,800",94116,-122.463348,37.745799
10922,716 Cabrillo St,2614,1,1,1400,8/10/2012,8,2012,612000,Inner Richmond,5,Condominium,1923,"1,096,327.00","1,679,000",94118,-122.466476,37.775499
10923,1529 45th Ave,3000,2,4,1550,8/10/2012,8,2012,700000,Outer Sunset,7,SingleFamily,1950,"1,148,191.00","1,030,300",94122,-122.50501,37.75797
10924,1441 11th Ave,3000,1.5,2,1200,8/10/2012,8,2012,725000,Inner Sunset,5,SingleFamily,1905,"1,531,253.00","1,348,400",94122,-122.468591,37.761238
10925,1722 8th Ave,2495,3.5,4,2000,8/10/2012,8,2012,1125000,Inner Sunset,7,SingleFamily,1927,"1,317,943.00","1,348,400",94122,-122.464393,37.756154
10926,1454 Jefferson St,3049,2,3,1700,8/10/2012,8,2012,1701000,Marina,6,Condominium,1935,"2,086,931.00","2,157,700",94123,-122.436577,37.805875
10927,2957 Divisadero St,3094,3.5,4,3125,8/10/2012,8,2012,3600000,Cow Hollow,9,SingleFamily,1914,"5,551,786.00","2,134,300",94123,-122.442574,37.79694
10928,320 Wawona St,5316,4,5,2000,8/10/2012,8,2012,1850000,West Portal,10,SingleFamily,1919,"2,449,909.00","1,551,600",94127,-122.47017,37.738394
10929,47 Topaz Way,4792,3,3,2047,7/11/2013,7,2013,908000,Diamond Heights,8,Condominium,1978,"1,748,525.00","1,070,100",94131,-122.436745,37.742284
10930,266 Hahn St,2750,2,2,1550,8/10/2012,8,2012,335000,Visitacion Valley,6,SingleFamily,1980,"700,020.00","690,400",94134,-122.416776,37.710908
10931,380 14th St APT 204,0,2,2,973,8/9/2012,8,2012,750000,Mission,4,Condominium,2012,"1,177,452.00","1,167,700",94103,-122.421779,37.76822
10932,601 4th St UNIT 217,5663,1,2,2176,8/9/2012,8,2012,1400000,South of Market,3,Condominium,1916,"2,089,795.00","957,300",94107,-122.395774,37.778163
10933,818 Van Ness Ave APT 206,9810,2,2,1033,10/14/2015,10,2015,1074000,Van Ness - Civic Center,5,Condominium,2008,"1,153,472.00","839,200",94109,-122.420478,37.783241
10934,1062 Francisco St,1742,2,2,1922,8/9/2012,8,2012,2000000,Russian Hill,4,Condominium,1936,"3,125,990.00","1,608,800",94109,-122.422645,37.80379
10935,458 Hearst Ave,2809,2,4,1865,8/9/2012,8,2012,900000,Sunnyside,9,SingleFamily,1949,"1,229,922.00","1,030,800",94112,-122.447938,37.730944
10936,105 Saint Marys Ave,2374,1.5,3,1500,8/9/2012,8,2012,960000,Bernal Heights,6,SingleFamily,1918,"1,062,024.00","1,214,400",94112,-122.427759,37.734419
10937,1704 Broderick St,2614,1,1,953,8/9/2012,8,2012,485000,Lower Pacific Heights,4,Condominium,1900,"938,251.00","1,146,900",94115,-122.441605,37.78619
10938,138 Scott St,2178,2,2,1604,8/9/2012,8,2012,890000,Hayes Valley,5,Condominium,1900,"1,509,452.00","1,202,900",94117,-122.43507,37.77111
10939,356 17th Ave,3000,2.5,4,2615,8/9/2012,8,2012,1675000,Central Richmond,10,SingleFamily,1912,"2,449,319.00","1,480,400",94121,-122.475904,37.781389
10940,958 Le Conte Ave # 1,2501,2,2,1373,9/19/2014,9,2014,480000,Bayview,4,Condominium,2003,"658,594.00","719,000",94124,-122.39561,37.718053
10941,8300 Oceanview Ter APT 408,325629,2,2,1021,9/14/2012,9,2012,388000,Ingleside Heights,4,Condominium,2002,"644,201.00","688,100",94132,-122.467645,37.71048
10942,200 Bright St,2500,2,2,2197,3/12/2013,3,2013,570000,Ingleside Heights,6,MultiFamily2To4,1947,"979,802.00","688,100",94132,-122.463356,37.714549
10943,81 Lobos St,3123,2,2,1475,8/8/2012,8,2012,474000,Oceanview,9,SingleFamily,1907,"781,104.00","752,700",94112,-122.455228,37.714679
10944,1634 Palou Ave # 1634A,2500,4,8,2382,10/15/2015,10,2015,600000,Bayview,15,MultiFamily2To4,1970,"1,114,425.00","719,000",94124,-122.391484,37.73461
10945,2682 45th Ave,1438,1,2,825,8/8/2012,8,2012,510000,Outer Parkside,4,SingleFamily,1943,"819,175.00","982,900",94116,-122.502962,37.73659
10946,720 Presidio Ave # 301,0,2,1,675,8/8/2012,8,2012,525000,Lower Pacific Heights,3,Condominium,1982,"758,603.00","1,146,900",94115,-122.445944,37.785062
10947,1483 Sutter St APT 520,4356,1,1,801,8/8/2012,8,2012,530000,Van Ness - Civic Center,4,Condominium,1993,"805,861.00","839,200",94109,-122.424235,37.78675
10948,930 Pine St APT 309,697,1,1,693,8/8/2012,8,2012,550000,Downtown,4,Condominium,1972,"773,524.00","795,400",94108,-122.411314,37.791067
10949,2462 46th Ave,2996,1,3,1301,3/6/2013,3,2013,805000,Outer Parkside,6,SingleFamily,1947,"1,012,159.00","982,900",94116,-122.50421,37.740613
10950,1734 32nd Ave,2996,1,3,1294,8/8/2012,8,2012,700000,Central Sunset,8,SingleFamily,1940,"1,042,016.00","1,111,300",94122,-122.490155,37.754817
10951,687-689 44TH Ave,1437,2,4,2250,8/8/2012,8,2012,790000,Outer Richmond,10,MultiFamily2To4,1946,"1,172,787.00","1,187,700",94121,-122.505058,37.77564
10952,1828-1830 Grove St,2500,1,2,1300,8/8/2012,8,2012,815500,North Panhandle,6,MultiFamily2To4,1917,"1,160,221.00","1,211,900",94117,-122.44694,37.77502
10953,220 Ellsworth St,1750,1,3,924,8/8/2012,8,2012,1150000,Bernal Heights,6,SingleFamily,1900,"1,361,048.00","1,214,400",94110,-122.414787,37.73972
10954,393 Corbett Ave APT C,1307,2,3,1590,8/8/2012,8,2012,1230000,Corona Heights,5,Condominium,1986,"1,664,227.00","1,449,300",94114,-122.445728,37.759097
10955,2566 14th Ave,3689,3,4,2671,8/8/2012,8,2012,1255000,West Portal,6,SingleFamily,1939,"1,769,662.00","1,551,600",94127,-122.469729,37.740242
10956,425 1st St UNIT 4903,56023,2,2,1278,3/28/2014,3,2014,1618000,South Beach,4,Condominium,2008,"1,779,941.00","1,269,100",94105,-122.393769,37.786933
10957,4121 Cesar Chavez St APT 4,5700,2,3,1894,8/8/2012,8,2012,1370000,Noe Valley,7,Condominium,2008,"2,203,396.00","1,751,900",94131,-122.432099,37.74714
10958,150 El Camino Del Mar,3998,5,6,6251,8/8/2012,8,2012,4675000,Sea Cliff,13,SingleFamily,1912,"7,491,988.00","4,400,200",94121,-122.485111,37.787867
